Cust_Id,Calendar_Dt,Amt_LE
3931521,11/16/2019,0.15
3931521,11/22/2019,22.97
3931521,11/25/2019,29.27
3931521,11/26/2019,0.3
3931521,11/27/2019,0.16
3931521,12/1/2019,0.02
3931521,12/16/2019,115.4
3931521,12/19/2019,10.47
3931521,12/20/2019,11.18
3931521,12/21/2019,19.66
3931521,12/22/2019,0.05
3931521,12/23/2019,0.18
3931521,12/24/2019,0.1
3931521,12/26/2019,0.03
3931521,12/27/2019,0.18
3931521,12/28/2019,0
3948281,11/1/2019,20.4
3948281,11/2/2019,140.91
3948281,11/3/2019,74.3
3948281,11/4/2019,112.77
3948281,11/5/2019,55.79
3948281,11/6/2019,131.29
3948281,11/7/2019,57.33
3948281,11/8/2019,113.7
3948281,11/9/2019,9.06
3948281,11/10/2019,15.79
3948281,11/11/2019,58.57
3948281,11/12/2019,37.58
3948281,11/13/2019,37.77
3948281,11/14/2019,0.2
3948281,11/15/2019,25.48
3948281,11/16/2019,18.01
3948281,11/17/2019,66
3948281,11/18/2019,30.08
3948281,11/19/2019,85.31
3948281,11/20/2019,197.7
3948281,11/21/2019,37.46
3948281,11/22/2019,6.71
3948281,11/23/2019,129.53
3948281,11/24/2019,110.69
3948281,11/25/2019,130.74
3948281,11/26/2019,73.86
3948281,11/27/2019,88.87
3948281,11/28/2019,71.76
3948281,11/29/2019,31.3
3948281,11/30/2019,109.48
3948281,12/1/2019,70.33
3948281,12/2/2019,59.9
3948281,12/3/2019,30.72
3948281,12/4/2019,120.39
3948281,12/5/2019,64.75
3948281,12/6/2019,8.65
3948281,12/7/2019,56.58
3948281,12/8/2019,52.43
3948281,12/9/2019,58.4
3948281,12/10/2019,48.76
3948281,12/11/2019,195.24
3948281,12/12/2019,11.36
3948281,12/13/2019,4.16
3948281,12/14/2019,96.27
3948281,12/15/2019,11.82
3948281,12/16/2019,118.9
3948281,12/17/2019,178.25
3948281,12/18/2019,121.1
3948281,12/19/2019,35.47
3948281,12/20/2019,96.89
3948281,12/21/2019,67.18
3948281,12/22/2019,95.03
3948281,12/23/2019,46.18
3948281,12/24/2019,58.32
3948281,12/25/2019,154.1
3948281,12/26/2019,55.19
3948281,12/27/2019,9.04
3948281,12/28/2019,73.95
3948281,12/29/2019,340.97
3948281,12/30/2019,72.8
3948281,12/31/2019,20.45
3953448,11/1/2019,45.34
3953448,11/2/2019,142.09
3953448,11/3/2019,7.94
3953448,11/4/2019,113.82
3953448,11/5/2019,26.64
3953448,11/6/2019,86.49
3953448,11/7/2019,127.48
3953448,11/9/2019,120.43
3953448,11/10/2019,45.88
3953448,11/11/2019,65.66
3953448,11/12/2019,58.66
3953448,11/13/2019,121.95
3953448,11/14/2019,68.39
3953448,11/15/2019,119.22
3953448,11/16/2019,86.23
3953448,11/17/2019,32.08
3953448,11/18/2019,68.65
3953448,11/19/2019,201.69
3953448,11/20/2019,129.98
3953448,11/21/2019,203.37
3953448,11/22/2019,152.74
3953448,11/23/2019,86.43
3953448,11/24/2019,228.24
3953448,11/25/2019,103.76
3953448,11/26/2019,155.26
3953448,11/27/2019,111.72
3953448,11/28/2019,214.8
3953448,11/29/2019,88.99
3953448,11/30/2019,146.9
3953448,12/1/2019,88.72
3953448,12/2/2019,63.38
3953448,12/3/2019,98.6
3953448,12/4/2019,56.37
3953448,12/5/2019,41.3
3953448,12/6/2019,45.84
3953448,12/7/2019,287.36
3953448,12/8/2019,105.2
3953448,12/9/2019,238.07
3953448,12/10/2019,143.23
3953448,12/11/2019,110.61
3953448,12/12/2019,118.25
3953448,12/13/2019,185.68
3953448,12/14/2019,89.91
3953448,12/15/2019,111.6
3953448,12/16/2019,0.08
3953448,12/17/2019,49.13
3953448,12/18/2019,67.72
3953448,12/19/2019,136.68
3953448,12/20/2019,96.54
3953448,12/21/2019,106.23
3953448,12/22/2019,36.7
3953448,12/23/2019,46.67
3953448,12/24/2019,77.95
3953448,12/25/2019,86.17
3953448,12/26/2019,118.83
3953448,12/27/2019,10.85
3953448,12/28/2019,154.09
3953448,12/29/2019,10.85
3953448,12/30/2019,73.29
3953448,12/31/2019,27.54
3959926,11/19/2019,0
3959926,11/21/2019,0
3959926,11/24/2019,100.59
3959926,11/25/2019,46.13
3959926,11/26/2019,0.04
3959926,11/27/2019,70.45
3959926,11/28/2019,79.92
3959926,11/29/2019,50.56
3959926,11/30/2019,32.49
3959926,12/1/2019,18.25
3959926,12/2/2019,57.62
3959926,12/3/2019,126.18
3959926,12/4/2019,3.13
3959926,12/5/2019,1.12
3959926,12/6/2019,0.59
3959926,12/7/2019,0.38
3959926,12/10/2019,23.93
3959926,12/11/2019,116.06
3959926,12/12/2019,50.67
3959926,12/13/2019,79.6
3959926,12/14/2019,63.49
3959926,12/18/2019,0.68
3959926,12/19/2019,0.24
3959926,12/23/2019,0.52
3959926,12/26/2019,0.04
3959926,12/29/2019,0.1
3978035,11/1/2019,0.01
3978035,11/5/2019,0.04
3978035,11/7/2019,67.09
3978035,11/8/2019,33.42
3978035,11/13/2019,65.87
3978035,11/14/2019,79.93
3978035,11/15/2019,102.5
3978035,11/16/2019,52.77
3978035,11/17/2019,33.53
3978035,11/21/2019,2.55
3978035,11/22/2019,155.12
3978035,11/24/2019,654.73
3978035,11/25/2019,61.17
3978035,11/26/2019,1.96
3978035,11/27/2019,57.44
3978035,11/28/2019,57.95
3978035,11/29/2019,5.99
3978035,11/30/2019,25.05
3978035,12/1/2019,150.5
3978035,12/2/2019,97.34
3978035,12/3/2019,93.5
3978035,12/4/2019,45.52
3978035,12/5/2019,419.55
3978035,12/6/2019,111.66
3978035,12/7/2019,66.01
3978035,12/8/2019,137.5
3978035,12/9/2019,102.81
3978035,12/10/2019,108
3978035,12/11/2019,60.41
3978035,12/12/2019,226.21
3978035,12/13/2019,85.88
3978035,12/14/2019,67.63
3978035,12/15/2019,23.28
3978035,12/16/2019,100.61
3978035,12/17/2019,32.71
3978035,12/18/2019,72.71
3978035,12/19/2019,16.13
3978035,12/23/2019,1.66
3978035,12/25/2019,3.74
3978035,12/30/2019,90.76
3978035,12/31/2019,108.54
3997755,11/2/2019,0.22
3997755,11/3/2019,0.01
3997755,11/14/2019,0.63
3997755,11/15/2019,0.13
3997755,11/26/2019,0.29
3997755,11/27/2019,0.21
3997755,12/5/2019,0
3997755,12/10/2019,0.09
3997755,12/14/2019,0.59
3997755,12/15/2019,0.14
3997755,12/16/2019,0.14
4007903,11/22/2019,0.09
4007903,11/23/2019,0.17
4007903,11/24/2019,0.08
4007903,11/25/2019,0.07
4007903,11/26/2019,0.03
4007903,11/27/2019,0.03
4007903,11/28/2019,0.01
4007903,11/29/2019,0.1
4007903,11/30/2019,0
4007903,12/1/2019,0.04
4007903,12/2/2019,0.02
4007903,12/3/2019,0.03
4007903,12/4/2019,0.01
4007903,12/5/2019,0.08
4007903,12/17/2019,0.02
4007903,12/20/2019,0.06
4007903,12/21/2019,0.1
4007903,12/22/2019,0
4007903,12/24/2019,0.12
4007903,12/30/2019,0
4007903,12/31/2019,0.01
4017231,11/23/2019,102.15
4017231,11/24/2019,64.94
4017231,11/25/2019,108.07
4017231,11/26/2019,44.11
4017231,11/27/2019,0.01
4017231,11/28/2019,18.91
4017231,11/29/2019,0.05
4017231,11/30/2019,0.02
4017231,12/11/2019,80.09
4017231,12/12/2019,96.48
4017231,12/13/2019,9.62
4017231,12/14/2019,49.07
4017231,12/15/2019,102.2
4017231,12/16/2019,16.06
4017231,12/17/2019,142.24
4017231,12/18/2019,0.01
4017231,12/29/2019,0.01
4029138,11/1/2019,2.25
4029138,11/3/2019,48.03
4029138,11/5/2019,226.99
4029138,11/6/2019,28.84
4029138,11/7/2019,0.33
4029138,11/11/2019,16.66
4029138,11/20/2019,135.11
4029138,11/24/2019,15.38
4029138,11/25/2019,32.39
4029138,11/27/2019,9.94
4029138,11/28/2019,3.21
4029138,12/1/2019,96.69
4029138,12/2/2019,203.28
4029138,12/3/2019,150.77
4029138,12/4/2019,5.45
4029138,12/5/2019,402.67
4029138,12/9/2019,175.17
4029138,12/10/2019,31.43
4029138,12/15/2019,24.66
4029138,12/17/2019,78.13
4029138,12/21/2019,86.45
4029138,12/23/2019,2.57
4029138,12/25/2019,0.65
4070493,11/3/2019,0.32
4070493,11/8/2019,0.32
4070493,11/10/2019,0.96
4070493,11/11/2019,2.67
4070493,11/12/2019,0.42
4070493,11/28/2019,0.06
4070493,11/29/2019,0.12
4070493,12/5/2019,0
4070493,12/6/2019,0
4070493,12/8/2019,0
4070493,12/11/2019,0.32
4070493,12/12/2019,0
4070493,12/13/2019,0
4088358,11/1/2019,17.13
4088358,11/2/2019,20.58
4088358,11/3/2019,35.42
4088358,11/4/2019,11.38
4088358,11/5/2019,74.58
4088358,11/6/2019,46.83
4088358,11/7/2019,40.27
4088358,11/8/2019,108.3
4088358,11/9/2019,4.28
4088358,11/10/2019,14.91
4088358,11/11/2019,10.22
4088358,11/12/2019,14.9
4088358,11/13/2019,77.76
4088358,11/14/2019,15.48
4088358,11/15/2019,28.68
4088358,11/16/2019,75.48
4088358,11/17/2019,22.52
4088358,11/18/2019,2.31
4088358,11/19/2019,0.69
4088358,11/20/2019,3.85
4088358,11/22/2019,21.16
4088358,11/24/2019,5.17
4088358,11/25/2019,7.7
4088358,11/26/2019,3.84
4088358,11/27/2019,1.93
4088358,11/28/2019,10.98
4088358,11/29/2019,18.6
4097476,11/1/2019,25.66
4097476,11/2/2019,118.91
4097476,11/3/2019,33.49
4097476,11/4/2019,0
4097476,11/14/2019,26.11
4097476,11/15/2019,30.81
4097476,11/16/2019,71.11
4097476,11/17/2019,83.08
4097476,11/18/2019,146.37
4097476,11/19/2019,187.17
4097476,11/20/2019,80.92
4097476,11/21/2019,130.16
4097476,11/22/2019,105.81
4097476,11/23/2019,332.26
4097476,11/24/2019,97.78
4097476,11/25/2019,158.03
4097476,11/26/2019,145.84
4097476,11/27/2019,151.98
4097476,11/28/2019,233.94
4097476,11/29/2019,276.87
4097476,11/30/2019,561.15
4097476,12/1/2019,98.98
4097476,12/2/2019,371.64
4097476,12/3/2019,5.27
4097476,12/4/2019,126.1
4097476,12/5/2019,253.77
4097476,12/6/2019,66.27
4097476,12/7/2019,237.54
4097476,12/8/2019,317.99
4097476,12/10/2019,0
4097476,12/11/2019,0
4097476,12/14/2019,150.37
4097476,12/15/2019,52.72
4097476,12/16/2019,54.26
4097476,12/17/2019,99.22
4097476,12/18/2019,653.25
4097476,12/19/2019,61.53
4097476,12/20/2019,72.73
4097476,12/21/2019,236.17
4097476,12/22/2019,62.26
4097476,12/23/2019,109.39
4097476,12/24/2019,102.61
4097476,12/25/2019,8.49
4097476,12/26/2019,299.47
4097476,12/27/2019,237.48
4097476,12/28/2019,156.6
4097476,12/29/2019,283.11
4097476,12/30/2019,231.96
4097476,12/31/2019,79.53
4097950,11/1/2019,0
4097950,11/2/2019,0
4097950,11/4/2019,0
4097950,11/5/2019,0
4097950,11/6/2019,0
4097950,11/7/2019,0
4097950,11/8/2019,0
4128143,11/26/2019,0
4128143,11/27/2019,0
4128143,11/28/2019,0.01
4128143,11/29/2019,0
4128143,11/30/2019,0
4128143,12/1/2019,0
4128143,12/2/2019,0
4128143,12/10/2019,1.28
4128143,12/11/2019,3.2
4128143,12/12/2019,2.88
4128143,12/13/2019,0.64
4128143,12/14/2019,1.28
4128143,12/16/2019,1.28
4128143,12/17/2019,1.92
4128143,12/31/2019,0.01
4150892,11/1/2019,0.32
4150892,11/6/2019,31.4
4150892,11/7/2019,49.28
4150892,11/8/2019,0.32
4150892,11/12/2019,297.63
4150892,11/13/2019,0.32
4150892,11/14/2019,314.94
4150892,11/15/2019,0.32
4150892,11/16/2019,0.64
4150892,11/17/2019,0.32
4150892,11/25/2019,0.32
4150892,11/26/2019,78.74
4150892,12/6/2019,92.26
4150892,12/21/2019,143.79
4150892,12/22/2019,348.57
4150892,12/25/2019,68.18
4150892,12/27/2019,59.87
4150892,12/28/2019,196.91
4150892,12/29/2019,1023.27
4150892,12/30/2019,108.54
4150892,12/31/2019,25.61
4207679,11/11/2019,0.02
4207679,11/13/2019,278.73
4207679,11/14/2019,472.74
4207679,11/15/2019,552.6
4207679,11/16/2019,345.21
4207679,11/17/2019,262.68
4207679,11/24/2019,299.44
4207679,12/13/2019,1191.43
4207679,12/14/2019,370.22
4207679,12/18/2019,73.61
4207679,12/19/2019,25.06
4207679,12/20/2019,0.02
4207679,12/23/2019,0.02
4207679,12/24/2019,0.03
4213479,11/1/2019,0.39
4213479,11/2/2019,0.2
4213479,11/5/2019,0.2
4213479,11/10/2019,0.2
4213479,11/13/2019,0.2
4213479,11/14/2019,0.39
4213479,11/18/2019,0.2
4213479,11/19/2019,0
4213479,11/20/2019,0.2
4213479,11/21/2019,683.47
4213479,11/22/2019,343.15
4213479,11/25/2019,0.1
4213479,11/28/2019,0.1
4213479,11/30/2019,0.1
4213479,12/1/2019,0.3
4213479,12/2/2019,0.2
4213479,12/3/2019,1.58
4213479,12/4/2019,1.28
4213479,12/5/2019,9.91
4213479,12/8/2019,0.1
4213479,12/9/2019,0.1
4213479,12/11/2019,0.1
4213479,12/14/2019,0.1
4213479,12/17/2019,0.1
4213479,12/18/2019,0.1
4213479,12/22/2019,0.2
4213479,12/23/2019,0.1
4300327,11/1/2019,356.83
4300327,11/2/2019,183.54
4300327,11/3/2019,168.54
4300327,11/4/2019,66.37
4300327,11/5/2019,373.87
4300327,11/6/2019,45.2
4300327,11/7/2019,79.2
4300327,11/8/2019,321.81
4300327,11/9/2019,212.81
4300327,11/10/2019,9.13
4300327,11/11/2019,71.12
4300327,11/12/2019,146.38
4300327,11/13/2019,109.4
4300327,11/14/2019,157.1
4300327,11/15/2019,90.4
4300327,11/16/2019,144.93
4300327,11/17/2019,131.22
4300327,11/18/2019,65.12
4300327,11/19/2019,103.41
4300327,11/20/2019,62.67
4300327,11/21/2019,116.66
4300327,11/22/2019,478.75
4300327,11/23/2019,324.14
4300327,11/24/2019,234.03
4300327,11/25/2019,23.21
4300327,11/26/2019,200.08
4300327,11/27/2019,176.32
4300327,11/28/2019,253.3
4300327,11/29/2019,7.28
4300327,11/30/2019,374.07
4300327,12/1/2019,235.35
4300327,12/2/2019,414.35
4300327,12/3/2019,258.66
4300327,12/4/2019,81.04
4300327,12/5/2019,30.05
4300327,12/6/2019,134.61
4300327,12/7/2019,42.24
4300327,12/8/2019,115.93
4300327,12/9/2019,97.12
4300327,12/10/2019,577.42
4300327,12/11/2019,179.45
4300327,12/12/2019,463.92
4300327,12/13/2019,142.99
4300327,12/14/2019,93.86
4300327,12/15/2019,419.91
4300327,12/16/2019,247.26
4300327,12/17/2019,266.12
4300327,12/18/2019,40.64
4300327,12/19/2019,221.56
4300327,12/20/2019,79.06
4300327,12/21/2019,91.98
4300327,12/22/2019,114.8
4300327,12/23/2019,259.99
4300327,12/24/2019,89.46
4300327,12/25/2019,183.42
4300327,12/26/2019,75.48
4300327,12/27/2019,118.39
4300327,12/28/2019,3.75
4300327,12/29/2019,534.24
4300327,12/30/2019,14.69
4300327,12/31/2019,33.18
4304686,11/6/2019,0
4304686,11/8/2019,0.01
4304686,12/1/2019,14.72
4304686,12/2/2019,97.82
4304686,12/5/2019,26.08
4304686,12/7/2019,33.09
4304686,12/9/2019,0.01
4304686,12/18/2019,155.01
4316116,11/2/2019,0.59
4316116,11/4/2019,0.1
4316116,11/5/2019,0.2
4316116,11/10/2019,0.1
4316116,11/11/2019,0.38
4316116,11/13/2019,0.1
4316116,11/15/2019,0.1
4316116,11/17/2019,0.19
4316116,11/18/2019,0.1
4316116,11/19/2019,0.1
4316116,11/23/2019,0.1
4316116,11/29/2019,0.1
4316116,11/30/2019,0.29
4316116,12/1/2019,0.1
4316116,12/3/2019,0.1
4316116,12/5/2019,0.1
4316116,12/6/2019,0.29
4316116,12/8/2019,0.19
4316116,12/10/2019,0.1
4316116,12/12/2019,0.1
4316116,12/15/2019,0
4316116,12/16/2019,0
4316116,12/17/2019,0.37
4316116,12/19/2019,0.1
4316116,12/21/2019,0.2
4316116,12/27/2019,0.1
4316116,12/28/2019,0.1
4316116,12/30/2019,0.2
4325139,12/2/2019,150.29
4325139,12/3/2019,374.69
4325139,12/4/2019,118.57
4325139,12/5/2019,101.02
4325139,12/6/2019,98.07
4325139,12/7/2019,36.63
4325139,12/8/2019,61.67
4325139,12/9/2019,15.62
4325139,12/10/2019,0.09
4325139,12/11/2019,0
4325139,12/12/2019,0
4325139,12/13/2019,0.01
4325139,12/16/2019,7.73
4325139,12/17/2019,0.02
4325139,12/18/2019,0.03
4325139,12/23/2019,0.04
4325139,12/24/2019,0.01
4325139,12/25/2019,0.05
4367396,12/10/2019,17.73
4367396,12/11/2019,75.44
4367396,12/12/2019,16.68
4367396,12/13/2019,40.66
4367396,12/14/2019,50.4
4367396,12/15/2019,99.51
4367396,12/16/2019,127.83
4367396,12/17/2019,434.75
4367396,12/18/2019,0.65
4367396,12/19/2019,0.14
4367396,12/20/2019,0.26
4367396,12/23/2019,0
4367396,12/26/2019,0.01
4373875,11/23/2019,22.62
4373875,11/24/2019,14.04
4373875,11/25/2019,45.9
4373875,11/26/2019,58.47
4373875,11/27/2019,58.04
4373875,11/28/2019,40.47
4373875,11/29/2019,70.33
4373875,11/30/2019,81.44
4373875,12/2/2019,16.98
4373875,12/3/2019,4.9
4373875,12/4/2019,0.1
4373875,12/5/2019,0.1
4373875,12/6/2019,0
4373875,12/29/2019,58.19
4397854,11/1/2019,5.81
4397854,11/2/2019,10.13
4397854,11/3/2019,1.61
4397854,11/15/2019,0.02
4397854,11/17/2019,0
4397854,11/30/2019,0.01
4397854,12/31/2019,0.01
4400377,11/3/2019,0
4400377,11/6/2019,0
4400377,11/7/2019,0.01
4400377,11/8/2019,0
4400377,11/9/2019,0.01
4400377,11/10/2019,0.01
4400377,11/11/2019,0
4400377,11/13/2019,0
4400377,11/14/2019,0
4400377,11/15/2019,0
4400377,11/16/2019,0
4400377,11/17/2019,0
4400377,11/18/2019,0.01
4400377,11/19/2019,0.01
4400377,11/22/2019,0
4400377,11/23/2019,0
4400377,11/24/2019,0
4400377,11/25/2019,0
4400377,11/26/2019,0
4400377,11/27/2019,0
4400377,11/28/2019,0.01
4400377,11/29/2019,0
4400377,11/30/2019,0
4400377,12/1/2019,0
4400377,12/2/2019,0
4400377,12/3/2019,0.01
4400377,12/4/2019,0.1
4400377,12/5/2019,0
4400377,12/6/2019,0.01
4400377,12/7/2019,0
4400377,12/8/2019,0.01
4400377,12/9/2019,0.01
4400377,12/10/2019,0.01
4400377,12/11/2019,0.01
4400377,12/12/2019,0
4400377,12/13/2019,0.01
4400377,12/14/2019,0.01
4400377,12/15/2019,0
4400377,12/16/2019,0
4400377,12/17/2019,0.32
4400377,12/18/2019,0.01
4400377,12/19/2019,0.01
4400377,12/20/2019,0
4400377,12/26/2019,0
4400377,12/27/2019,0
4400377,12/29/2019,0
4402404,11/1/2019,1.44
4402404,11/8/2019,36.33
4402404,11/9/2019,46.7
4402404,11/10/2019,23.57
4402404,11/12/2019,1.86
4402404,12/10/2019,0.23
4402404,12/12/2019,2.57
4402404,12/25/2019,3.36
4402404,12/29/2019,1.57
4414261,11/2/2019,0
4414261,11/6/2019,0
4414261,11/8/2019,0
4414261,11/23/2019,118.64
4414261,11/24/2019,107.18
4415237,11/21/2019,0.06
4415237,11/22/2019,0
4415237,11/23/2019,0
4415237,11/24/2019,0
4415237,11/25/2019,6.08
4415237,11/26/2019,0.06
4415237,11/27/2019,1.62
4415237,11/28/2019,0.05
4415237,11/29/2019,0.1
4415237,11/30/2019,0.06
4415237,12/1/2019,0.04
4415237,12/2/2019,0.04
4415237,12/3/2019,0.06
4415237,12/4/2019,6.08
4415237,12/5/2019,6.4
4415237,12/6/2019,3.54
4415237,12/7/2019,7.68
4415237,12/8/2019,0.16
4415237,12/9/2019,0.03
4415237,12/10/2019,0.09
4415237,12/11/2019,0.04
4424205,11/25/2019,32.23
4424205,11/28/2019,12.91
4424205,11/30/2019,6.58
4424205,12/10/2019,16.87
4424205,12/14/2019,22.17
4424205,12/15/2019,13.03
4499956,11/12/2019,82.31
4499956,11/13/2019,15.46
4499956,11/14/2019,3.98
4499956,11/15/2019,0.52
4499956,11/16/2019,43.91
4499956,11/17/2019,1.28
4499956,11/18/2019,30.16
4499956,11/19/2019,48.28
4499956,11/20/2019,6.89
4499956,11/21/2019,9.56
4499956,11/22/2019,0.01
4499956,11/23/2019,0.01
4499956,11/24/2019,0.01
4499956,11/26/2019,0.09
4499956,12/2/2019,2.05
4499956,12/3/2019,11.96
4499956,12/4/2019,26.03
4499956,12/5/2019,45.18
4499956,12/6/2019,67.09
4499956,12/7/2019,10.86
4499956,12/9/2019,0.01
4499956,12/10/2019,0.01
4499956,12/12/2019,0.01
4499956,12/13/2019,0.03
4499956,12/14/2019,0.06
4499956,12/15/2019,0.01
4499956,12/16/2019,0.01
4499956,12/19/2019,0
4499956,12/24/2019,0.01
4499956,12/25/2019,0
4499956,12/26/2019,0
4535612,11/1/2019,0
4535612,11/2/2019,0
4535612,11/3/2019,0
4535612,11/5/2019,0
4535612,11/6/2019,0
4535612,11/29/2019,0.01
4535612,12/2/2019,0
4535612,12/3/2019,0
4535612,12/5/2019,0
4535612,12/6/2019,0
4535612,12/8/2019,0
4535612,12/11/2019,1.28
4535612,12/12/2019,0.32
4535612,12/14/2019,0.32
4535612,12/15/2019,0
4535612,12/16/2019,0
4544670,11/1/2019,14.92
4544670,11/2/2019,4.41
4544670,11/3/2019,3.05
4544670,11/5/2019,65.38
4544670,11/7/2019,25.05
4544670,11/10/2019,36.76
4544670,11/12/2019,114.11
4544670,11/14/2019,22.05
4544670,11/24/2019,10.69
4544670,11/26/2019,3.82
4544670,11/27/2019,279.83
4544670,12/1/2019,22.58
4544670,12/2/2019,10.86
4544670,12/4/2019,124.66
4544670,12/5/2019,545.4
4544670,12/6/2019,266.7
4544670,12/18/2019,552.33
4544670,12/19/2019,414.03
4544670,12/20/2019,47.94
4544670,12/21/2019,3.79
4544670,12/22/2019,22.19
4544670,12/23/2019,2.22
4544670,12/28/2019,210.98
4544670,12/29/2019,98.25
4572892,12/10/2019,111.22
4572892,12/11/2019,801.44
4572892,12/12/2019,70.76
4572892,12/13/2019,1576.9
4572892,12/14/2019,188.54
4572892,12/16/2019,0.2
4572892,12/18/2019,7.97
4572892,12/19/2019,0.39
4572892,12/20/2019,143.42
4572892,12/21/2019,21.89
4572892,12/22/2019,42.74
4572892,12/25/2019,81.9
4572892,12/26/2019,11.82
4599762,12/15/2019,126.84
4599762,12/16/2019,593.66
4599762,12/17/2019,767.85
4599762,12/18/2019,1102.97
4599762,12/19/2019,451.67
4599762,12/20/2019,1049.62
4599762,12/21/2019,229.95
4599762,12/22/2019,1115.18
4599762,12/23/2019,847.16
4599762,12/24/2019,739.21
4599762,12/25/2019,493.21
4599762,12/26/2019,575.7
4599762,12/27/2019,404.43
4599762,12/28/2019,159.4
4599762,12/29/2019,1024.07
4599762,12/30/2019,799.66
4599762,12/31/2019,975.68
4604913,12/12/2019,303.23
4604913,12/13/2019,349.54
4604913,12/14/2019,168.95
4604913,12/15/2019,1236
4604913,12/16/2019,50.89
4604913,12/17/2019,49.57
4604913,12/19/2019,0.1
4604913,12/20/2019,0.2
4604913,12/21/2019,0.29
4604913,12/22/2019,0.29
4604913,12/23/2019,0.39
4604913,12/25/2019,0.2
4604913,12/26/2019,0.29
4604913,12/27/2019,0.29
4604913,12/28/2019,0.1
4604913,12/29/2019,0.64
4605982,11/1/2019,0.39
4605982,11/2/2019,0.2
4605982,11/5/2019,223.31
4605982,11/6/2019,1125.72
4605982,11/7/2019,287.31
4605982,11/8/2019,681.68
4605982,11/9/2019,1570.62
4605982,11/10/2019,1606.62
4605982,11/11/2019,806.38
4605982,11/12/2019,25.95
4605982,11/13/2019,37.84
4605982,11/14/2019,13.34
4605982,11/15/2019,228.98
4605982,11/16/2019,739.88
4605982,11/17/2019,183.28
4605982,11/18/2019,173.6
4605982,11/19/2019,18.87
4605982,11/20/2019,493.82
4605982,11/21/2019,351.63
4605982,11/22/2019,2340.6
4605982,11/23/2019,342.46
4605982,11/24/2019,763.46
4605982,11/25/2019,509.06
4605982,11/26/2019,1041
4605982,11/27/2019,238.74
4605982,11/28/2019,826.83
4605982,11/29/2019,799.64
4605982,11/30/2019,585.13
4605982,12/1/2019,303.71
4605982,12/2/2019,933.61
4605982,12/3/2019,584.05
4605982,12/4/2019,127.39
4605982,12/5/2019,96.24
4605982,12/6/2019,47.55
4605982,12/8/2019,0.49
4605982,12/12/2019,0.39
4605982,12/13/2019,0.39
4605982,12/14/2019,0.2
4605982,12/16/2019,161.78
4605982,12/17/2019,96.65
4605982,12/18/2019,561.5
4605982,12/19/2019,1099.91
4605982,12/20/2019,700.96
4605982,12/21/2019,926.93
4605982,12/22/2019,537.98
4605982,12/23/2019,523.73
4605982,12/24/2019,2561.33
4605982,12/25/2019,1889.37
4605982,12/26/2019,403.06
4605982,12/27/2019,55.31
4605982,12/28/2019,498.18
4605982,12/29/2019,1048.31
4605982,12/30/2019,658.92
4605982,12/31/2019,279.25
4606396,11/1/2019,1.28
4606396,11/2/2019,1.6
4606396,11/3/2019,0.64
4606396,11/4/2019,1.28
4606396,11/5/2019,0.64
4606396,11/6/2019,0.64
4606396,11/7/2019,0.64
4606396,11/8/2019,0.32
4606396,11/9/2019,1.6
4606396,11/10/2019,0.96
4606396,11/12/2019,3.52
4606396,11/13/2019,0.96
4606396,11/14/2019,1.92
4606396,11/15/2019,0.96
4606396,11/16/2019,0.64
4606396,11/19/2019,0.32
4606396,11/20/2019,0.32
4606396,11/21/2019,0.32
4606396,11/23/2019,0.64
4606396,11/24/2019,0.32
4606396,11/26/2019,0.32
4606396,11/27/2019,0.96
4606396,11/28/2019,0.96
4606396,11/29/2019,0.32
4606396,11/30/2019,0.64
4606396,12/1/2019,0.32
4606396,12/2/2019,0.96
4606396,12/3/2019,1.28
4606396,12/4/2019,0.64
4606396,12/7/2019,0.64
4606396,12/8/2019,0.32
4606396,12/10/2019,0.32
4606396,12/11/2019,0.64
4606396,12/12/2019,0.32
4606396,12/14/2019,0
4606396,12/15/2019,0
4606396,12/16/2019,0
4606396,12/17/2019,0.64
4606396,12/20/2019,0.32
4606396,12/22/2019,0.64
4606396,12/23/2019,0
4606396,12/24/2019,0.64
4606396,12/25/2019,0.32
4606396,12/26/2019,0.32
4606396,12/27/2019,0.96
4606396,12/28/2019,0.64
4606396,12/29/2019,0.64
4606396,12/30/2019,1.28
4606396,12/31/2019,0.32
4611082,11/5/2019,24.99
4611082,11/6/2019,60.85
4611082,11/7/2019,178.28
4611082,11/8/2019,129.94
4611082,11/11/2019,11.26
4611082,11/12/2019,30.74
4611082,11/26/2019,29.14
4611082,11/28/2019,138.11
4611082,11/29/2019,3.53
4611082,12/1/2019,140.52
4611082,12/2/2019,88.01
4611082,12/5/2019,17.62
4611082,12/14/2019,6.77
4611082,12/18/2019,115.25
4611082,12/19/2019,4.51
4611082,12/22/2019,10.57
4611082,12/26/2019,12.17
4611082,12/28/2019,15.69
4611082,12/29/2019,107.56
4611082,12/31/2019,19.56
4632482,11/28/2019,145.1
4632482,11/29/2019,261.96
4632482,11/30/2019,475.4
4632482,12/1/2019,573.68
4632482,12/2/2019,722.18
4632482,12/3/2019,591.48
4632482,12/4/2019,785.38
4632482,12/5/2019,0.5
4632482,12/27/2019,17.3
4632482,12/28/2019,295.88
4632482,12/29/2019,1193.27
4632482,12/30/2019,433.65
4632482,12/31/2019,874.38
4647858,11/1/2019,14.07
4647858,11/10/2019,50.59
4647858,11/11/2019,43.23
4647858,11/12/2019,13.94
4647858,11/14/2019,72.68
